Price,High,Low,Open,Date,Volumefrom,Volumeto
0.7172,0.7302,0.5884,0.6709,2017-05-23,289808.91,207850.95
0.6271,0.6821,0.5368,0.5899,2017-05-22,292311.31,183308.42
0.5677,0.6366,0.4804,0.511,2017-05-21,402167.66,228310.58
0.51,0.5506,0.4856,0.5451,2017-05-20,213460.06,108864.63
0.5242,0.5458,0.4397,0.4577,2017-05-19,174390.45,91415.47
0.4388,0.4759,0.414,0.423,2017-05-18,116154.86,50968.75
0.4051,0.4278,0.3882,0.3902,2017-05-17,95201.74,38566.22
0.3746,0.4237,0.3746,0.3939,2017-05-16,144257.38,54038.81
0.3893,0.4522,0.3703,0.4021,2017-05-15,185079.36,72051.39
0.4171,0.4389,0.3777,0.407,2017-05-14,126399.35,52721.17
0.405,0.524,0.3896,0.4476,2017-05-13,103273.77,41825.88
0.428,0.4553,0.355,0.3609,2017-05-12,109096.51,46693.31
0.3893,0.4457,0.3671,0.4139,2017-05-11,107901.78,42006.16
0.3987,0.4393,0.3626,0.3803,2017-05-10,102807.51,40989.35
0.3684,0.4597,0.359,0.4419,2017-05-09,136533.0,50298.76
0.4333,0.496,0.4116,0.4542,2017-05-08,129453.75,56092.31
0.4242,0.4565,0.4126,0.4141,2017-05-07,79416.37,33688.42
0.4117,0.4548,0.3998,0.4194,2017-05-06,96973.58,39924.02
0.4092,0.4256,0.3237,0.3533,2017-05-05,97798.34,40019.08
0.3554,0.3913,0.3479,0.3595,2017-05-04,87147.76,30972.31
0.3521,0.3712,0.3371,0.3423,2017-05-03,104771.39,36890.01
0.3331,0.3796,0.2876,0.3609,2017-05-02,119708.74,39874.98
0.3534,0.411,0.2832,0.3735,2017-05-01,75624.23,26725.6
0.3566,0.3925,0.2962,0.3393,2017-04-30,91796.88,32734.77
0.3354,0.3426,0.3073,0.3139,2017-04-29,43623.77,14631.41
0.3123,0.3391,0.3113,0.3252,2017-04-28,49977.64,15608.02
0.326,0.3583,0.2804,0.2898,2017-04-27,52847.47,17228.28
0.2797,0.3277,0.2773,0.3039,2017-04-26,37498.31,10488.28
0.2986,0.3502,0.2689,0.261,2017-04-25,34815.3,10395.85
0.2576,0.2798,0.2481,0.2841,2017-04-24,31117.62,8015.9
0.2843,0.2947,0.2654,0.2674,2017-04-23,44189.83,12563.17
0.2657,0.3308,0.2481,0.2878,2017-04-22,62920.44,16717.96
0.2898,0.3329,0.2752,0.3132,2017-04-21,55029.59,15947.58
0.3103,0.3392,0.2755,0.3079,2017-04-20,49947.33,15498.66
0.3022,0.3125,0.2707,0.2896,2017-04-19,47338.0,14305.54
0.2874,0.3136,0.2412,0.3047,2017-04-18,116419.8,33459.05
0.3016,0.3371,0.2639,0.3235,2017-04-17,69548.47,20975.82
0.3188,0.3464,0.3107,0.3242,2017-04-16,17711.89,5646.55
0.3243,0.3327,0.2901,0.3292,2017-04-15,24278.6,7873.55
0.3293,0.3353,0.2768,0.3348,2017-04-14,38693.07,12741.63
0.3345,0.3467,0.2958,0.3148,2017-04-13,32834.36,10983.09
0.3245,0.3577,0.2848,0.2917,2017-04-12,34253.05,11115.11
0.2937,0.3516,0.273,0.2892,2017-04-11,69788.1,20496.76
0.2859,0.3137,0.2648,0.2755,2017-04-10,41918.28,11984.44
0.275,0.3285,0.2734,0.335,2017-04-09,16082.31,4422.64
0.3285,0.3476,0.2904,0.2915,2017-04-08,30352.05,9970.65
0.2939,0.3531,0.2939,0.3229,2017-04-07,43368.0,12745.86
0.3224,0.3752,0.3212,0.3435,2017-04-06,28108.45,9062.16
0.3265,0.3361,0.2714,0.2813,2017-04-05,37639.42,12289.27
0.2843,0.3554,0.2432,0.3073,2017-04-04,79285.16,22540.77
0.3088,0.346,0.2532,0.3412,2017-04-03,72165.85,22284.81
0.3263,0.3839,0.3155,0.3699,2017-04-02,56894.14,18564.56
0.3661,0.3872,0.3204,0.3627,2017-04-01,56119.64,20545.4
0.3603,0.4129,0.3206,0.4116,2017-03-31,118675.72,42758.86
0.3959,0.4007,0.3021,0.3023,2017-03-30,103852.07,41115.03
0.3035,0.3347,0.2713,0.3087,2017-03-29,137408.99,41703.63
0.3095,0.3217,0.2146,0.2178,2017-03-28,264386.47,81827.61
0.2179,0.2666,0.1939,0.2037,2017-03-27,325412.57,70907.4
0.1889,0.1924,0.1468,0.1488,2017-03-26,126956.72,23982.12
0.1483,0.1601,0.1354,0.1448,2017-03-25,22787.0,3379.31
0.1408,0.1522,0.1219,0.1347,2017-03-24,85227.24,12000.0
